kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_impact,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_teq,koi_insol,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smet,koi_sage,koi_snr,koi_fittype,ra,dec,koi_kepmag
6632693,K01970.01,Kepler-1970 b,CONFIRMED,0.9,0,0,0,0,9.80483,0.0036625,-0.0082922,225.33113,0.799,3.7112,0.18556,-0.18556,180.7,14.46,-14.46,4.457,0.7766,-0.6649,0.09181,1583.6,525.84,5874.9,96.6,-73.1,4.0308,,-0.1379,1.377,0.06885,-0.06885,1.4265,-0.1213,4.668,31.47,Unknown,295.628824,39.574126,12.277
2418656,K01234.01,Kepler-1234 b,CONFIRMED,0.707,0,0,0,0,,0.0161981,-0.005491,229.82571,0.624,5.6389,0.28195,-0.28195,2864.27,229.14,-229.14,0.478,0.0828,-0.0928,0.15061,2285.0,1.419,5367.1,224.4,-274.0,4.4252,,-0.1014,0.7118,0.03559,-0.03559,0.6715,-0.0017,10.005,24.75,LS,303.709214,36.995816,15.321
5742499,K00556.01,,false_positive,0.072,1,1,1,0,13.42438,0.006286,-0.0008947,170.12867,0.657,7.3886,0.36943,-0.36943,447.09,35.77,-35.77,20.419,1.3765,-3.5708,0.1049,,8.773,5856.8,187.0,-292.7,4.1496,0.0145,-0.099,1.0589,0.05294,-0.05294,,-0.2788,,10.01,LS+MCMC,294.777829,37.11729,14.792
5051646,K00290.01,,FALSE POSITIVE,0.258,1,1,1,0,104.82098,0.0098616,-0.0467416,339.48934,0.04,4.5251,0.22626,-0.22626,342.67,27.41,-27.41,1.668,0.196,-0.2938,0.42695,na,4.192,6248.2,177.6,-131.4,4.6769,0.1194,,0.9283,0.04641,-0.04641,0.9448,-0.2183,9.0,20.13,LS,287.637796,41.60444,14.521
6819971,K00428.01,nan,Maybe,0.554,0,0,0,0,,0.0019813,-0.000581,463.37848,0.149,3.6924,0.18462,-0.18462,100.56,8.05,-8.05,,0.4991,-0.7743,0.03255,652.0,2.178,5123.5,68.2,-179.6,3.9442,0.1404,-0.0467,0.9045,0.04523,,0.955,0.1966,11.454,9.78,ls+mcmc,292.141399,40.246434,12.635
1481812,K01325.01,nan,CAND,0.562,0,0,0,0,,0.0014502,-0.0010734,347.23625,,15.0,0.75,-0.75,133.59,10.69,-10.69,229.127,1.4007,-2.7822,0.02912,1948.6,52.049,5661.7,137.7,-229.2,4.1345,0.15,-0.0176,0.621,0.03105,-0.03105,0.7056,-0.2723,, ,ls+mcmc,286.56301,46.48818,10.876
2476820,K00122.01,Unknown,candidate,0.57,0,0,0,0,8.3182,0.0077075,-0.0012474,387.71512,0.082,9.6021,0.4801,,460.15,36.81,-36.81,20.842,1.7382,-1.192,0.08522,,4.591,6384.5,63.5,-242.3,4.1831,0.122,-0.1307,0.9916,0.04958,-0.04958,0.945,0.0824,5.468,28.05,LS+MCMC,295.992326,39.844712,14.201
1207287,K00657.01,Kepler-657 b,confirm,0.738,0,0,0,2,2.18716,0.0001412,-0.0005451,234.38546,0.211,6.4919,0.32459,-0.32459,,45.35,-45.35,6.052,0.3899,,0.03679,1917.9,22.732,5292.7,292.3,-214.9,4.8179,0.1125,-0.0357,1.0151,0.05075,-0.05075,1.0945,0.1543,,46.2,LS+MCMC,288.621155,37.644601, 
9964002,K01375.01,Kepler-1375 b,confirm,0.98,0,0,0,0,18.19229,0.005614,-0.0116517,130.10304,,8.0691,,-0.40345,394.75,31.58,-31.58,-21.57,0.2335,-0.2477,0.13,1343.1,29.272,,143.6,-94.7,4.0853,0.0982,-0.1181,0.8498,0.04249,-0.04249,0.8535,-0.1845,9.342,274.17,LS,281.02585,45.706985,13.762
2563674,K00152.01,Kepler-152 b,CONFIRMED,0.942,0,0,0,0,9.97043,0.0006506,-0.0035604,106.91759,0.245,3.3758,0.16879,-0.16879,2295.87,183.67,-183.67,1.274,0.1453,-0.2547,0.09276,735.9,13.197,5128.6,53.4,-249.4,4.4707,0.0438,-0.1196,0.7325,0.03663,-0.03663,0.6932,-0.161,5.976,--,LS+MCMC,287.075979,45.331724,11.947
3270539,K01525.01,nan,FALSE POSITIVE,0.244,0,1,0,0,21.60147,0.0065921,-0.0066936,489.32283,0.49,2.1982,0.10991,-0.10991,536.17,42.89,-42.89,16.133,2.5954,-2.1822,0.15068,777.8,144.745,6043.1,239.2,-123.5,4.726,0.0966,-0.1426,0.5748,0.02874,,0.5676,0.2033,,53.06,LS+MCMC,288.393404,50.158653,
8184789,K01137.01,,CAND,0.362,0,0,0,0,1.23816,9.59e-05,-0.0004251,199.09447,0.375,10.2722,,,,60.22,-60.22,3.624,0.4884,-0.2959,0.02335,1139.5,,5116.1,,-207.8,4.5449,,-0.0713,1.3727,0.06864,,1.4249,-0.0401,8.604,5.6,--,295.086698,50.507307,13.407
1062798,K01753.01,Kepler-1753 b,CONFIRMED,1.235,0,0,0,0,5.35535,0.0021122,-0.0041634,241.68827,0.037,3.5687,0.17844,-0.17844,608.19,48.66,-48.66,3.573,,-0.475,0.0519,284.7,2.483,6240.0,273.5,-210.7,3.9559,0.1416,-0.1472,1.1682,0.05841,-0.05841,1.213,0.1441,6.277,117.13,MCMC,296.307813,48.447961,N/A
3942437,K00131.01,nan,FALSE POSITIVE,0.287,1,1,0,0,2.98102,0.000679,-0.0010392,372.79898,0.898,10.156,0.5078,-0.5078,,,-54.51,3.698,0.343,-0.42,0.04424,2348.2,1.781,4985.6,208.9,-286.3,4.3574,0.0288,-0.0277,1.1114,0.05557,-0.05557,1.0841,-0.4996,,8.88,LS+MCMC,295.78541,40.632674,14.946
7401883,K00851.01,Kepler-851 b,Confirmed,0.759,0,0,0,0,5.55152,0.0026822,-0.0045421,455.98584,0.668,5.0143,0.25072,-0.25072,240.53,19.24,-19.24,2.055,0.3157,-0.168,0.05513,847.1,16.385,5051.3,66.5,-233.7,4.4586,0.0714,-0.0438,1.724,0.0862,-0.0862,1.5034,,2.999,,MCMC,282.562585,50.773336,15.169
8145575,K00134.01,Kepler-134 b,confirmed,0.909,0,0,0,0,0.5039,0.0004664,,,0.422,4.1163,,-0.20582,996.05,79.68,-79.68,unknown,0.131,-0.2993,0.01249,327.4,3.045,5353.0,86.2,-229.7,4.3695,0.1151,-0.0495,1.3596,0.06798,-0.06798,,-0.0644,3.244,77.83,ls+mcmc,288.950397,46.836224,14.3
9076198,K00001.01,nan,FALSE POSITIVE,,0,1,1,0,5.60569,0.0048644,-0.0055896,477.88362,0.687,3.623,0.18115,-0.18115,3559.63,284.77,-284.77,9.452,0.7315,,0.06955,673.3,68.807,5766.1,56.6,-202.9,4.4603,0.0344,-0.1383,0.5508,0.02754,-0.02754,0.6007,-0.0136,,5.24,LS+MCMC,297.295606,41.323886,12.517
2549309,K01441.01,nan,CANDIDATE,0.364,0,0,0,0,0.52305,0.0004284,-0.0003067,126.86311,0.795,none,0.15932,-0.15932,--,75.19,-75.19,19.793,3.0567,-2.4188,0.01399,1609.2,7.351,6225.5,107.0,-195.2,4.4416,0.0831,-0.0829,1.3953,0.06976,-0.06976,1.3752,-0.0906,5.156,21.17,LS+MCMC,297.369354,37.850993,
4687252,K01585.01,nan,CANDIDATE,0.533,0,0,0,0,0.70329,0.0004102,-0.0002788,174.67772,0.768,6.5448,0.32724,-0.32724,246.75,19.74,-19.74,,0.2282,-0.2633,0.01577,1695.1,0.76,4710.5,289.8,-152.3,4.5501,0.1055,,0.9033,0.04516,,0.8225,0.4456,6.9,unknown,ls+mcmc,286.26398,43.951485,14.668
7034653,K01526.01,Kepler-1526 b,CONFIRMED,0.761,0,0,0,0,4.30857,0.0038508,-0.003203,496.15367,0.379,9.9615,0.49807,,1694.18,135.53,-135.53,,0.3979,-0.2103,0.05039,1860.4,19.125,5266.0,297.3,-299.6,4.6677,0.113,-0.0421,0.7327,0.03664,-0.03664,0.731,-0.4086,5.6,,MCMC,286.378616,39.225328,13.494
5865748,K00700.01,Unknown,FP,0.256,0,0,0,0,3.39701,0.0032376,-0.001682,368.901,0.76,3.5552,0.17776,-0.17776,419.16,33.53,-33.53,6.533,0.3755,-1.2346,0.05036,2113.5,12.124,4916.8,277.2,-52.2,4.326,0.0238,-0.0316,1.5525,,-0.07763,1.525,-0.0848,7.709,48.08,ls+mcmc,284.52307,51.234731,14.948
1786449,K01379.01,Unknown,FALSE POSITIVE,0.142,1,1,1,1,--,0.0013087,-0.0003981,395.73448,0.057, ,0.4437,-0.4437,2482.4,198.59,-198.59,5.053,0.8617,-0.8988,0.02878,2399.2,45.933,5108.5,187.1,-259.7,4.4481,0.0665,-0.096,,0.0551,-0.0551,,-0.1404,11.126,,LS+MCMC,295.604236,47.169753,14.239
9674376,K01312.01,,Candidate,0.311,0,0,0,0,2.73149,0.0008737,-0.0024175,269.26914,0.359,4.3078,0.21539,-0.21539,2077.99,166.24,-166.24,3.41,0.4546,-0.5536,0.03771,441.2,10.334,5348.0,67.8,-102.5,4.4676,0.0317,-0.0871,1.2167,0.06083,-0.06083,1.2929,-0.1246,7.009,3.62,Unknown,296.434184,49.882891,12.213
3523447,K01096.01,Kepler-1096 b,Confirmed,0.892,0,0,0,0,2.69137,,-0.0001289,404.48461,0.464,196.2154,0.16351,-0.16351,264.51,21.16,-21.16,,0.1962,-0.1407,0.04294,447.5,,unknown,146.2,-193.0,4.1821,0.0418,-0.0123,0.8213,0.04107,,0.8496,-0.086,9.292,45.79,ls,290.712104,42.02772,15.745
4449483,K01710.01,Unknown,false_positive,0.04,1,1,1,0,2.20563,0.0005441,-0.000262,241.57107,,,0.18191,-0.18191,256.32,20.51,-20.51,3.157,,-0.495,0.0378,903.2,,4934.1,143.7,-175.5,4.7008,0.1151,-0.0257,,0.04048,-0.04048,0.8188,-0.1258,,27.51,ls+mcmc,281.003639,45.269226,
2897041,K00323.01,,False Positive,0.162,1,1,1,1,139.73613,0.1225752,-0.0740974,117.28797,0.969,5.2841,0.26421,-0.26421,1340.24,107.22,-107.22,5.23,0.5889,-0.4032,0.48038,448.6,35.007,5896.8,123.0,-187.7,4.2881,0.0393,-0.0956,0.7122,0.03561,-0.03561,0.759,-0.2306,6.111,3.0,LS+MCMC,301.345392,47.368543,15.759
5959591,K00002.01,,CANDIDATE,,0,0,0,0,1.35626,0.0008037,-0.0005816,144.96188,0.568,4.7501,0.2375,-0.2375,2777.78,222.22,,4.749,0.5245,-0.6197,0.02388,792.1,1.781,0.0,179.6,-101.8,4.3963,0.0145,-0.0399,0.8173,0.04086,-0.04086,0.8479,0.3185,6.784,21.13,LS+MCMC,289.522211,43.251051,unknown
2232623,K01343.01,Unknown,Candidate,0.596,0,0,0,0,46.56787,0.0456604,-0.0215531,,0.606,900.0,0.75,-0.75,4228.43,338.27,-338.27,6.073,0.8308,,0.22939,1715.5,0.46,5537.5,214.1,-227.7,4.4139,0.0835,-0.0108,0.9607,0.04804,-0.04804,,,11.331,32.39,LS+MCMC,281.495869,43.080043,11.35
9352615,K00957.01,Unknown,FALSE_POSITIVE,0.131,1,0,Y,0,5.4169,0.0044295,,444.57917,0.593,3.5491,0.17745,-0.17745,474.64,37.97,-37.97,2.696,0.317,-0.3053,0.06178,unknown,0.802,-5306.9,204.3,-175.9,4.3215,0.0177,,0.57,0.0285,-0.0285,0.5511,0.2,7.099,14.29,LS+MCMC,304.952402,51.922562,13.711
2418849,K01831.01,,CANDIDATE,0.305,0,0,0,0,7.14452,,-0.0054249,271.9383,0.381,15.0,0.75,-0.75,1407.8,112.62,-112.62,18.13,2.9533,-1.951,0.07309,735.6,417.882,4258.7,287.5,,4.5858,0.0372,-0.0671,1.0472,0.05236,-0.05236,0.9935,0.2301,3.372,12.76,ls,301.900182,48.072702,10.687
6673267,K00184.01,Unknown,CANDIDATE,0.781,0,0,0,0,14.03735,0.0080183,-0.0134472,464.2711,0.022,7.746,0.3873,-0.3873,730.04,58.4,,4.777,0.5285,-0.2946,0.09952,2176.8,,5374.0,295.2,-283.4,4.2799,0.1442,-0.0235,0.7743,0.03871,-0.03871,,0.0163,6.832,37.1,LS,280.968806,41.493328,10.437
3278798,K01242.01,,FALSE POSITIVE,0.143,0,1,1,0,0.8601,0.0006385,-0.0001229,196.86885,0.201,5.9144,0.29572,-0.29572,70.55,5.64,,2.935,0.2032,-0.5527,,420.5,1.24,6207.7,64.3,-292.8,4.0361,0.0827,-0.0167,1.0611,0.05306,-0.05306,1.113,0.0376,10.514,14.03,LS,284.609122,42.364903,13.015
2017339,K01338.01,Unknown,FP,0.155,1,0,1,1,13.09379,0.0060457,-0.012476,108.74055,0.082,9.4385,0.47192,,486.52,38.92,-38.92,13.023,,-1.161,0.12264,529.6,4.095,5280.4,,-268.5,3.9783,0.0259,-0.0826,0.7296,,-0.03648,0.7749,0.067,,32.66,Unknown,286.942006,44.197136,10.609
4717708,K00307.01,nan,FALSE POSITIVE,0.088,1,0,0,0,0.5,0.0002414,,137.27551,0.349,15.0,0.75,-0.75,1266.7,101.34,-101.34,21.903,1.4605,-3.5838,0.01248,489.9,2.96,5858.1,156.6,-82.3,4.2145,0.1056,-0.0232,1.282,0.0641,-0.0641,1.3348,0.0074,8.784,11.89,ls+mcmc,293.109017,46.340373,11.493
7029863,K00730.01,Kepler-730 b,CONFIRMED,0.839,0,0,0,0,,0.0055499,-0.0063486,218.83546,0.415,,0.11204,-0.11204,444.69,35.58,-35.58,1.41,0.1866,-0.1009,0.08248,408.4,0.155,-4387.9,297.3,,4.4261,0.1027,-0.0277,0.9586,0.04793,-0.04793,0.9318,15.8836,7.056,9.91,ls+mcmc,284.748705,49.336829,15.085
9622113,K01010.01,Unknown,FALSE POSITIVE,,1,0,1,0,5.86501,0.0022259,-0.004869,193.66747,0.762,9.3335,0.46667,-0.46667,765.09,61.21,-61.21,13.462,,-1.5552,0.05412,778.0,,4736.5,246.5,-229.1,4.9894,0.1222,-0.018,0.6023,0.03012,-0.03012,0.6177,-0.1101,9.86,6.68,ls+mcmc,295.682846,45.884004,15.67
5938891,K00550.01,,FALSE POSITIVE,0.139,1,1,1,0,11.56747,0.0062799,-0.0008718,330.88089,0.761,5.8786,0.29393,-0.29393,2188.9,175.11,-175.11,,0.4481,-0.476,0.10997,381.3,72.026,5840.9,83.5,-85.2,4.6199,0.1246,-0.1321,0.833,0.04165,-0.04165,0.8435,0.3638,8.582,11.18,Unknown,304.696809,37.271253,15.802
2124342,K00970.01,,FALSE POSITIVE,0.198,1,1,0,0,69.90565,0.0260742,-0.0355819,465.04101,0.419,3.4284,0.17142,-0.17142,50.0,,-4.0,15.458,1.8301,-0.8264,0.34309,1718.9,7.127,6492.9,187.9,-146.1,4.1367,0.1323,-0.061,0.9613,0.04807,-0.04807,0.9379,0.4507,7.231,6.02,LS,282.217931,50.585494,14.861
5063561,K01061.01,Unknown,CANDIDATE,0.501,0,0,0,Y,4.96126,0.0031976,,139.17535,0.202,,0.26496,-0.26496,2765.32,221.23,-221.23,2.07,0.1522,-0.1603,,,31.529,6349.5,,-151.8,4.6504,,,1.1628,0.05814,,1.0749,-0.275,11.174,,LS,292.013441,44.117728,11.342
7218501,K00111.01,Kepler-111 b,CONFIRMED,0.735,0,0,0,0,13.16728,0.0011258,-0.0071127,376.20265,0.425,6.7517,0.33759,-0.33759,,454.39,-454.39,6.548,0.8956,-1.0516,0.1097,,16.593,5286.4,283.4,-163.5,4.0683,0.0717,-0.1416,1.1895,,-0.05947,1.0653,-0.4368,8.337,20.45,LS,297.93849,38.132159,14.673
1769837,K01400.01,Unknown,false positive,0.294,1,0,1,0,39.17939,0.0090516,-0.0218309,440.03361,0.654,15.0,0.75,,483.42,38.67,-38.67,,0.2274,-0.6763,0.19928,318.4,2.513,,163.7,-185.8,4.2686,0.1407,-0.0915,0.9267,0.04634,-0.04634,0.9464,-0.1457,5.186,9.19,N/A,295.702407,47.106955,12.601
3100886,K00889.01,Kepler-889 b,confirm,0.904,0,0,0,0,23.1233,0.0147597,-0.0063943,441.50524,0.304,4.1473,0.20737,,1142.5,91.4,-91.4,3.154,,-0.2492,,1901.1,0.503,5237.7,115.2,-237.0,4.5029,0.0403,-0.1333,0.8014,0.04007,-0.04007,0.7476,-0.0041,10.056,84.12,ls,301.205013,48.55981,15.521
4381307,K01501.01,Unknown,FALSE POSITIVE,0.024,0,0,1,0,6.25275,0.0054594,-0.0060659,295.40546,0.834,6.3028,0.31514,-0.31514,1491.16,119.29,-119.29,1.481,0.1665,-0.2472,0.07058,538.7,10.265,5936.6,114.3,-145.4,,0.0598,-0.0507,1.8345,0.09173,-0.09173,1.5614,-0.0989,3.44,19.08,LS,292.898353,50.161125,
9571456,K00916.01,Unknown,False Positive,0.251,1,1,1,0,14.57248,0.0058683,-0.0102249,112.44343,0.89,3.7549,0.18775,-0.18775,1154.06,92.33,-92.33,3.232,,-0.4238,0.11833,1799.4,2.216,3969.2,68.2,-72.8,4.3263,0.0728,-0.1492,1.5187,0.07593,-0.07593,,0.4245,,16.19,LS,298.14155,37.014481,12.216
9956400,K01598.01,Kepler-1598 b,confirmed,0.943,0,0,0,0,,0.0020364,-0.0142009,273.08258,0.363,12.9559,,-0.6478,662.37,52.99,-52.99,2.879,0.1541,-0.3063,0.12003,2292.1,8.514,5598.8,76.4,-90.9,4.2977,,-0.1305,0.9369,0.04685,-0.04685,1.0039,0.1788,,49.28,LS+MCMC,283.74195,40.824439,11.842
5268119,K00927.01,Kepler-927 b,confirm,0.986,0,0,0,0,48.10572,0.0205241,-0.0081827,,0.1,2.5212,0.12606,-0.12606,1365.0,109.2,-109.2,5.177,1.0178,-0.5503,0.28022,1975.3,1.787,0.0,215.6,-151.0,4.3367,0.1235,-0.0211,1.2411,0.06206,-0.06206,1.1477,-0.4953,,,MCMC,296.962703,40.637322,14.313
7069082,K00746.01,nan,CAND,0.492,0,0,0,0,36.24189,0.0065011,-0.0250484,336.39998,0.467,2.9912,,-0.14956,632.84,50.63,-50.63,7.93,1.1368,-1.0039,0.24376,1094.5,2.772,5603.3,106.9,-169.1,4.3297,0.0236,,1.4311,0.07156,-0.07156,1.4716,,10.077,29.21,ls+mcmc,,49.404052,15.062
8192663,K00776.01,Kepler-776 b,CONFIRMED,0.804,0,0,0,0,24.85393,0.0052119,-0.0215748,179.86387,0.605,820.9362,,-0.68411,279.55,22.36,-22.36,10.008,1.899,-1.2683,0.16682,2240.6,,4672.2,168.0,-143.3,4.1564,,-0.0467,1.1683,0.05841,-0.05841,,-0.22,6.32,17.05,LS+MCMC,299.292587,37.699005,11.496
1274354,K01356.01,Unknown,CANDIDATE,0.564,0,0,0,0,4.66916,0.0036922,-0.0024057,121.75479,,8.0669,0.40335,-0.40335,122.18,9.77,-9.77,7.606,0.8949,-0.4207,0.04832,,18.963,6064.9,186.1,,5.0,0.1263,-0.043,1.063,0.05315,-0.05315,1.0574,0.1456,1.954,25.4,LS+MCMC,282.751751,40.605172,12.934
7575443,K01634.01,Unknown,FALSE POSITIVE,0.255,1,1,1,1,3.74029,0.0035461,,431.49771,,4.6911,0.23455,-0.23455,366.33,29.31,-29.31,7.816,0.7168,-0.4395,0.04721,619.0,15.023,5619.7,74.6,,4.4345,,-0.112,0.7434,0.03717,-0.03717,0.8316,0.0191,0.677,27.82,LS+MCMC,282.719044,51.41791,13.219
6358728,K00578.01,,Candidate,0.41,0,0,0,0,4.84677,0.0031131,-0.0026132,470.82765,0.134,2.2187,0.11094,-0.11094,559.87,44.79,-44.79,4.835,0.736,-0.6953,,,18.035,5792.2,257.2,-198.6,4.1583,0.0303,-0.0854,0.8524,0.04262,-0.04262,0.7977,0.1,4.543,6.1,LS+MCMC,291.804325,39.310577,10.33
2160619,K01188.01,Kepler-1188 b,CONFIRMED,0.994,0,0,0,0,10.30651,0.0098538,-0.0008256,421.69352,0.553,7.3848,0.36924,-0.36924,296.46,23.72,-23.72,4.396,0.4199,-0.4633,0.0852,1788.0,6.805,6329.8,136.7,-120.6,4.1355,0.0178,-0.0436,0.9917,0.04959,-0.04959,0.9043,,,N/A,LS+MCMC,297.963698,42.483753,14.708
6255934,K00264.01,Unknown,FALSE POSITIVE,,1,0,1,0,1.2391,0.0005007,-0.0012035,418.29109,0.43,6.0118,0.30059,-0.30059,931.02,74.48,-74.48,,0.1656,-0.214,0.02076,945.1,16.823,5452.8,116.2,-102.6,4.2894,0.0495,-0.0495,1.3627,0.06814,-0.06814,1.436,0.0337,9.853,10.82,ls+mcmc,289.595886,45.326296,12.857
5355611,K01256.01,,FALSE POSITIVE,0.356,0,1,1,0,12.14851,0.0089782,,413.46944,0.809,7.0742,0.35371,-0.35371,353.12,28.25,-28.25,22.13,1.2065,-2.2342,,506.1,47.392,5538.0,296.3,-189.2,4.0724,0.0174,-0.1093,0.7386,0.03693,-0.03693,,0.0162,,7.09,LS+MCMC,292.223532,38.482447,11.383
3069103,K00303.01,nan,false positive,0.037,1,0,1,1,6.99444,,-0.0014692,257.94147,0.323,4.2063,0.21032,-0.21032,1051.0,84.08,-84.08,10.885,1.5498,-1.583,0.06097,544.3,5.04,5362.3,197.4,-291.2,4.4022,0.1151,-0.1352,1.3096,0.06548,-0.06548,1.2526,-0.468,,13.79,N/A,304.573165,38.989766,12.658
2156250,K00928.01,nan,false_positive,0.143,1,0,1,0,4.48368,0.0043729,-0.0034663,324.72555,0.692,6.9663,0.34831,-0.34831,821.23,65.7,,4.402,0.3622,-0.8334,0.06025,1102.9,,5507.1,259.8,-114.2,4.6941,0.1112,-0.143,0.6942,0.03471,-0.03471,0.6667,-0.0594,3.828,44.87,MCMC,298.635585,38.060296,12.981
5210328,K01200.01,Kepler-1200 b,CONFIRMED,0.751,0,0,0,0,6.76064,0.0038768,-0.0013469,205.39335,0.268,3.5457,0.17729,-0.17729,60.99,4.88,-4.88,4.305,0.4011,-0.3305,0.06257,1571.8,4.24,5171.5,207.5,-126.5,4.9271,0.1096,-0.0493,0.9491,0.04746,-0.04746,0.9006,-0.0655,4.387,32.63,LS+MCMC,281.857661,39.892749,10.804
5128092,K01506.01,Unknown,False Positive,0.386,1,0,1,1,0.5,0.000266,-0.0003726,141.9216,0.288,15.0,0.75,-0.75,84.94,6.79,-6.79,5.606,0.4138,-0.3879,0.01367,580.3,70.709,5498.2,256.8,-249.4,4.3936,0.0317,-0.1281,0.761,0.03805,-0.03805,0.7643,-0.0102,1.833,6.58,MCMC,292.589334,50.163546,13.014
9701054,K00150.01,Kepler-150 b,confirm,0.933,0,0,0,0,15.39424,0.0013409,-0.0042143,349.03636,0.86,14.3223,0.71612,-0.71612,1040.45,83.24,-83.24,4.617,0.4389,-0.4812,0.13367,1053.1,36.478,5182.3,252.1,-261.7,5.0,0.1229,-0.0473,0.8352,0.04176,-0.04176,,0.146,1.826,298.09,LS+MCMC,296.838889,36.141815,10.246
9924098,K01399.01,,FALSE POSITIVE,0.308,1,0,0,0,6.28265,0.0036925,-0.0041279,155.34834,0.284,4.8965,0.24483,-0.24483,924.12,73.93,-73.93,4.633,0.3321,-0.3724,0.0623,2139.1,,5634.2,270.2,-51.5,4.1326,0.0416,-0.1475,0.6563,0.03282,-0.03282,0.6596,0.0284,3.104,4.28,LS+MCMC,280.737728,36.201528,14.356
6996655,K00072.01,Kepler-72 b,confirmed,0.734,0,0,0,0,9.51792,0.0021884,-0.0042888,235.24437,0.024,540.0719,0.45006,-0.45006,680.93,54.47,-54.47,1.097,0.1745,-0.1392,0.08966,1890.3,0.583,6566.8,135.9,-85.3,3.9163,,,1.0365,0.05183,-0.05183,1.104,-0.2736,5.328,81.72,LS+MCMC,287.721705,38.339388,13.544
8897312,K01997.01,Unknown,CANDIDATE,0.404,0,0,0,0,4.14441,0.0013577,,246.75826,0.206,5.0681,0.25341,-0.25341,191.28,15.3,-15.3,3.236,0.1804,-0.4135,0.04349,1474.0,97.666,5131.8,276.6,-243.5,4.8308,,-0.0744,0.9242,0.04621,-0.04621,0.9041,-0.244,4.755,32.0,MCMC,299.122334,44.214928,11.416
3981520,K00456.01,,FALSE POSITIVE,0.316,1,1,1,1,8.49721,0.0060562,-0.0029111,274.68902,0.556,na,0.23915,-0.23915,70.25,5.62,-5.62,3.011,0.5051,-0.4173,0.08362,616.8,12.84,3965.6,215.5,-163.1,4.0084,0.1306,-0.0844,1.1801,0.059,,1.168,-0.1168,5.034,53.75,LS+MCMC,282.933749,41.551193,10.271
6696862,K00090.01,Unknown,FALSE POSITIVE,0.025,-1,1,0,1,0.71307,0.0005489,-0.0007015,,0.009,6.1044,,-0.30522,202.49,16.2,-16.2,3.939,0.7044,-0.2592,0.01757,806.9,10.184,5472.1,236.1,,4.6566,0.0295,-0.0973,1.0492,0.05246,-0.05246,1.146,0.4635,,11.62,Unknown,294.321263,50.725323,NaN
6530603,K00118.01,Kepler-118 b,Confirmed,0.89,0,0,0,0,50.73071,0.0265039,,,0.916,3.9656,0.19828,-0.19828,,5.66,-5.66,1.476,0.2473,-0.1219,0.25548,1152.4,3.44,5099.2,150.6,-265.2,4.2961,0.0219,-0.0474,1.6166,0.08083,-0.08083,1.533,-0.5257,4.935,228.21,Unknown,301.87186,49.055619,10.391
3938632,K00322.01,nan,FALSE_POSITIVE,0.278,1,0,1,0,38.41604,0.0178698,-0.0252012,369.54616,0.77,4.8942,0.24471,-0.24471,2328.15,186.25,-186.25,11.338,1.7215,-2.2288,0.25058,1289.9,314.077,5132.6,217.7,-191.0,4.013,0.014,-0.0901,0.8426,0.04213,-0.04213,0.8622,-0.0942,1.518,6.57,--,290.715549,46.394154,12.038
9259717,K01750.01,Kepler-1750 b,confirm,0.804,0,0,0,0,2.4988,0.0022959,,310.56544,0.349,2.4046,0.12023,-0.12023,996.17,,-79.69,1.9,0.3058,-0.224,0.03082,1743.2,6.908,5795.7,200.6,-230.7,4.2431,0.0905,-0.0757,1.1902,0.05951,-0.05951,1.1955,-0.0338,5.634,52.06,ls+mcmc,303.194757,50.648074,
8624614,K01574.01,nan,Maybe,0.68,0,0,0,0,1.96246,0.0007948,-0.0001815,393.79696,0.943,5.593,0.27965,-0.27965,996.31,79.7,-79.7,,0.1297,,0.03512,376.1,,5239.9,72.9,-157.7,4.4178,,-0.0834,0.8859,0.0443,-0.0443,0.9633,0.2341,10.788,11.23,LS+MCMC,289.014208,42.313425,15.463
7956754,K00460.01,Kepler-460 b,CONFIRMED,0.989,2,0,0,0,7.09233,8.11e-05,-0.003686,350.77914,0.989,14.8354,0.74177,-0.74177,163.01,13.04,-13.04,2.768,0.1898,-0.542,0.07238,605.0,1.272,4684.1,160.2,-64.8,4.5297,0.0523,-0.0743,,0.06228,-0.06228,1.2514,0.5347,5.712,39.07,Unknown,281.357094,51.997645,NaN
5451700,K01954.01,nan,FALSE POSITIVE,0.122,0,1,1,1,9.4408,0.0080349,-0.0040689,329.56698,0.595,,,-0.41823,2120.38,169.63,-169.63,10.105,,-1.04,0.08849,518.5,1048.501,6115.9,178.5,-132.4,3.7942,,,0.9302,0.04651,-0.04651,0.8794,-0.2977,0.73,35.54,LS+MCMC,284.10363,38.572185,11.963
4851638,K01942.01,Kepler-1942 b,confirm,0.965,0,0,0,0,10.82314,0.0005427,,371.06951,0.07,4.482,0.2241,-0.2241,524.06,,-41.92,3.138,0.3074,-0.619,0.09578,1105.5,1.464,5975.7,193.0,-202.4,4.4763,0.0833,-0.024,1.313,0.06565,-0.06565,1.3766,,10.278,25.6,mcmc,296.241423,42.367104,14.818
